ItemID,Sentiment,SentimentText
8954,0,GUYS REMEMBER WHEN THEY PLAYED THE Ouija GAMES THEY SAID CAR CRASH  OMG IM FREAKING OUT RN ZOZO SAID 
8955,0,"@Lance210 I ghost fucked me in the ass and made me crash my car! *NOT CLICKBAIT* (GONE SEXUAL) *IN COMPTON*"",""display_text_range"":[10,107"
8956,0,I hate these fucking tools that are saying it's click bait he probably did get in to a semi car crash and
8957,0,@Lance210 I hope you and everyone involved in this car crash is alright
8958,0,"@Lance210 If u remember when he asked the weird thing a question it said die and when he asked how it said car crash"",""display_text_range"":[10,116"
8959,0,Its tomorrows clickbait he witness a car crash and used it for click bait I know lance
8960,0,"@Lance210 Just realized when he played the ouija board it said he would die by car crash... I'm freaked out right now."",""display_text_range"":[10,118"
8961,1,"@Lance210 OMG i lost two friends to a car crash and i aint losing my favorite youtuber are u ok how is the camero plz respond"",""display_text_range"":[10,125"
8962,0,"@Lance210 Shit how's your fruit ninja finger did you hurt your other one that one with the car crash pinkie lol but fr is u good bro"",""display_text_range"":[10,132"
8963,0,THE OUJI BOARD SAID THE WAY YOU WOULD DIE WOULD BE IN A CAR CRASH OMG
8964,0,"@Lance210 Wait thats crazy the ghost said that you would die from a car crash!!"",""display_text_range"":[10,79"
8965,0,"@Lance210 Yo u good also the ghost said u would die in a car crash (ik ur alive)"",""display_text_range"":[10,80"
8966,0,@Lance210 just got in a car crash @LizzyWurst @endure @itsdistefano
8967,0,"@Lance210 next video \""I ALMOST DIED *car crash*"",""display_text_range"":[10,47"
8968,0,"the demon said you would die in a car crash \ud83d\ude30"""
8969,0,Flabbott car crash interviews are pure gold for entertainment I can see how Corbyn got sucked in ha ha
8970,1, please share #lostdog bolted after a car crash #stourton #Leeds could be injured #NorthEas
8971,1,please share #lostdog bolted after car crash could be injured #stourton #Leeds #northeasthour 
8972,0,"@LibertyPaulM It's serious! Which makes it even more car crash funny."",""display_text_range"":[14,69"
8973,0,"Creativity - Commonplace insults such as \""die\"" in a \""car crash\"" were used. \""Disability\"" was used. \""Ass"
8974,0,"@LilSydbug Wait, did you actually crash your car?"",""display_text_range"":[11,49"
8975,0,@LindseyPelas Just watched ep1 @FamouslySingle boy did he use you; fantastic publicity after the car crash last series; how clever of him.
8976,1,@LizetteNYT Hi Lizette My friend needs back surgery (car crash) otherwise healthy Ins won't pay for surgery unless she uses oxi for 1 year!
8977,0,"@LizzyWurst So did he really got in to a car crash"",""display_text_range"":[12,50"
8978,0,"@LucasIG29 Bah j'etais hors co et j'avais desinstaller c4D car il full crash :\/"",""display_text_range"":[11,79"
8979,0,"@LukhmanM @thatginamiller We'll be richer long-term. EU and euro is a car crash in slow motion."",""display_text_range"":[26,95"
8980,1,"@MBTreazrae @douradobot Finally ran into a 3 car crash."",""display_text_range"":[24,55"
8981,0,not sure if this is the right way togo maybe FIA forgot about Alonso his crash i doubt if he would be 
8982,0,is truly bliss. I'm not being sarcastic. The news junkie in me needs to see the car crash every time
8983,0,That's not even close to the same level of culpability and you know it. If you crash som
8984,0, Another Diane Abbott Car Crash. Could you seriously vote for her to run a bath? 
8985,1,"@MamaPKL My husband's youngest sister has a brain injury from a car crash. We live with it every day. Most folks have no idea."",""display_text_range"":[9,126"
8986,0,"@MarkNowak3 At least I didn't crash my car this summer \ud83d\ude26"",""display_text_range"":[12,56"
8987,1,It's a horrible crash!! 3 larger vehicles and a car. Nasty stuff and at the same junction as the last
8988,1,John McCain left his 1st Wife after she was disfigured in a car crash.  The true John 
8989,1,Great love it segment today on aaron soetaert the soldier who lost an arm during a car crash. Who's now
8990,0, You obviously dm me first so you and all these hoes can die in a car crash just crush your little hoe
8991,0,You don't need a SWAT team for a paper cut and you don't need a Boy Scout for a Multi-Trauma car crash. There is a middle ground
8992,0,Yeah!! I remember there being another video game company one. I think I had a Crash Bandicoot one 
8993,0,"Worth every penny though, she was a fucking car crash! :)"
8994,1,"Diana's car crash in Paris and aftermath."",""display_text_range"
8995,1,Traffic nasty three car crash at East 41st and Nanaimo 
8996,0,"verse in \""I can't even lie\"" gets me so damn hype I be ready to crash my car! "
8997,0,"@NadineDorries Another car crash interview from Abbott"",""display_text_range"":[15,54"
8998,0,"@NasMaraj I better not die in a car crash. I died 7 times already https:\/\/t.co\/1zYrMdwVzu"",""display_text_range"":[10,65"
8999,0,"@NasMaraj If this is a car crash"",""display_text_range"":[10,32"
9000,1,Was involved in a car crash last year. The car was written off. The other driver was at fault. #Miway didn
9001,0,"@Neurotrap this is prime car crash music"",""display_text_range"":[11,40"
9002,0,"Channel 4 news tonight, a total car crash for the government on all fronts. @JamesCleverly"
9003,0,Man what!!! I ain't got time for all that shit. I'd have to make their plane crash on accident or sumn 
9004,0,"@Nicole_Murphy Are you kidding me, you would cause me to have a car crash"",""display_text_range"":[15,73"
9005,1,District mourns loss of two rising Liberty HS seniors who died in a car crash Monday morning 
9006,1, Girlfriend heard my bike crash news on her car radio so when I called her she ask was that you? I sa
9007,0,So many jokes ab Full Collapse &amp; Understanding in a Car Crash etc. TBH it's nice to hear I'm not th
9008,0,"@PIEGUYRULZ What a relief!  You and Erin did not die in a car crash.  Praise the Lord you're okay!"",""display_text_range"":[12,98"
9009,0,@PUBATTLEGROUNDS @PLAYERUNKNOWN @1NutellaTheHun   best car crash ever https:\/\/t.co\/SFdAR6SMX9
9010,0,"@Paul1Singh You can say that again Paul. He'sa total car crash!"",""display_text_range"":[12,63"
9011,0,"@Paul_NewmanDM @MailSport Try finding KP's interview on Talksport  podcast from yesterday. Car crash stuff, in a good way !!"",""display_text_range"":[26,124"
9012,0,"@PauleenaMary i already have theories that this song is about a breakup and a car crash"",""display_text_range"":[14,87"
9013,0,"@PerennialUnder @ApesMovies No. His parole hearing on live just now. Absolute car crash stuff."",""display_text_range"":[28,94"
9014,0,"@PolitikMasFina So you buy car insurance after you crash? Is that smart?"",""display_text_range"":[16,72"
9015,1,"@RRyko_ https:\/\/t.co\/meEPmlP0T2 dunno if u heard of this crash but one of the lads who died is my best mates brother"",""display_text_range"":[8,116"
9016,1,"@RadioClydeNews 2  car crash ,m8  before heading on knightston bridge"
9017,0," @SenatorCantwell Yes, you can still get insurance after you crash your car, it costs "
9018,0, London' Car Crash Mayor wants to remove white men from board of Transport for Lonodn and will not roll re
9019,1,"@RealGlenMacnow Princess Diana car crash"",""display_text_range"":[16,40"
9020,0,"@RealKraut Making a car crash comparison is fitting considering that their logic is a train wreck."",""display_text_range"":[11,98"
9021,1,"@RealKraut My grandmother died in a car crash, so that comparison is offensive"",""display_text_range"":[11,78"
9022,1,Just like this car crash recorded live from within the car :O 
9023,1,"I had a crash pretty much.. rode into a car going 30 and broke my nose on the Boney"""
9024,0,"@RichardDawkins and the most disturbing part is that car crash under alcohol is now classified as being \""transiently neurodiverse\""..."",""display_text_range"":[16,133"
9025,0,"@RivingtonThe3rd If you get in a car crash at 30 mph with an animal in the car the same thing will happen. to your animal."",""display_text_range"":[17,122"
9026,0,"@RudyHavenstein OJ is free...to choose b\/w dying from a heart attack, cancer or car crash."",""display_text_range"":[16,90"
9027,1,"@SEVP26 I think she had it changed after she was in a horrible fatal crash with Matthew Broderick. Those in the other car died"",""display_text_range"":[8,126"
9028,1,"Good gravy, \""princess\"" got me a diorama of Diana's car crash. #SFMOMA "
9029,0,Inshallah Hazard car crash while dabbing with Lukaku during international duty
9030,0," then THEY finally get behind the wheel, turned the car in2 on-coming traffic &amp; said \""SEE, I told you, YOU were going 2 crash!!"
9031,0,It's like the scene of a car crash you can't help but look even though deep down you know you shouldn't 
9032,0,"@ScottMillerBbl Movie sucked. Bad acting with decent car crash scenes, too much murder."",""display_text_range"":[16,87"
9033,0,He just babbles away making random policy changes to no effect. It's a car crash
9034,0,please kindly consider using CRASH instead of accident
9035,0,"tb to a car crash"""
9036,0,"@Sky_Blue_Neil It would be so great - I've been a Barguil fan for some time. So great to see him back after that terrible car crash episode"",""display_text_range"":[15,139"
9037,1,"I got into a car crash and got home and I was already pissed and irritated, cussing up a storm in front of her "
9038,0,"So, 3-4 times higher than the chances of dying in a car crash over the span140"
9039,1,Just like this car crash recorded live from within the car :O 
9040,0,Even though her life was an utter car crash I still miss Amy Winehouse
9041,1,My friend and his family got into a really terrible car crash two days ago and his parents died on
9042,1,"My drunken car crash at 17 was what allowed me to qualify for a MDMJ card later no in life, kinda ironic huh?"""
9043,0,THE GAME IS STILL A BIG MESS\nEVERY STRIKE SOUNDS LIKE A CAR CRASH\nV SKILL IS A WASTE OF TIME
9044,0,Benny is either solid or a car crash. Gibson still a target as far as I'm aware.
9045,0,"@TIME Nah, I'm good. I was earlier but it was like watching a car crash (all over again) #OJSimpsonParole #someoneisnotgettingout #indenial"",""display_text_range"":[6,139"
9046,0,"He did crash the @FIAformulaE show car in New York, maybe he got the insurance bill through :)"
9047,0,it be Oliver? Nah it couldn't be. Last he heard was that Oliver died in a car crash. Daryl put the
9048,0,looks like this boy is another car crash in the making
9049,0,"@TelegraphNews She is a car crash.  There is a reason why she is where she is!  And we all know it"",""display_text_range"":[15,98"
9050,1,crash: Car flips and injures five passengers after #autopilot mode 'suddenly accelerates
9051,1, @BritMums @networkrail We had a car crash at our local crossing and a train hit it..luckily no casu
9052,0,"@TheDailyLifer We're overdue for a car market crash :-("",""display_text_range"":[15,55"
9053,0,"Wtf catches fire at a dealership, did someone crash a car into the building? "
9054,0, @aT_x_Conqueror @RoundLike @SkyNewsTonight It's like saying a plane crash killing a\
9055,0,"At least it wasn't another car-crash, or domestic violence incident. Only hitting your head seems l"
9056,0,"@The_BigY Touche,  I should have used car crash."",""display_text_range"":[10,48"
9057,0,"@TrevorJavier I'd prefer not to crash a 6 figure car like you"",""display_text_range"":[14,61"
9058,0, @FoxNews Just read a Facebook fake story about you and fatal  car crash. Hope it's fake
9059,0,"@VictoriaFOXLA Saw your story. Every time I go eat I never want to be where  a car can crash in,yet long ago almost was car missed building"
9060,0,"@W3LSH_GUY456 @telltalegames Clem will die in a car crash"",""display_text_range"":[29,57"
9061,0,"@WMP_CEU Yet there was a car crash a day before!"",""display_text_range"":[9,48"
9062,1,"@Walmart Very bad car crash at your St Marys, PA location 2day\/Might want 2 put speed bumps in &amp; proper train employees &amp; tell rest stay bak"
9063,0,"@Will2p0wer At the time it was a 'he', did he ever settle up with that person he killed in that car crash?"",""display_text_range"":[12,106"
9064,1,Just like this car crash recorded live from within the car :O 
9065,0,"Got it, if we crash then don't blame me...\"" Taking the keys from her hand he sped ahead, finding the ri"
9066,1,Just like this car crash recorded live from within the car :O
9067,0,LOL mf's crash they stolen car cuz they bifocals cracked 
9068,0,il a oubli\u00e9 de preciser que il restait que 15 personnes dans l'uhc car ca a crash 
9069,0,Serving you car crash realness honey x
9070,0, Imagine! Car crash radio! I don't even have the attention span for this stuff
9071,0,I watch car crash dash cam videos. Does that fall in line with your tweet?
9072,0,I drove 12 hours from Omaha to SLC once. First thing I did was crash on the couch for 5 hours. Didn't
9073,0,The car crash ? 
9074,0,Honestly ? it's fucking car crash.\n\nYou get the feeling it was designed around adds ... by the intrusive 
9075,0, @Sir_lost They over exaggerated with the car crash lol be damned
9076,1,@aaroadwatch @LimerickFire crash just b4 toll on n18 south tunnell car overturned NAS and gaurds in attendance
9077,0,Every time a RB gets tackled is equivalent to the impact of a car crash. Top RBs get hu
9078,0,"@adoreavenue WILD I guess thats what happens when an eyeliner can survive a car crash"",""display_text_range"":[13,85"
9079,0,"A friend of mine has been on it, little bit of a car crash but still enjoyed it "
9080,0,For anyone who missed the car crash interview 
9081,0,"Thanks for the memorable car crash interviews eg Long Bailey, McGrory and Abbott. Informative well done. Enjoy the break"
9082,0,"@ajtxx @PA @pollytoynbee The whole quote's a car crash from start to finish"",""display_text_range"":[25,75"
9083,0,"@alex_sandoval24 Not sure bro. When I was heading home, I just saw I-15N totally full. Must have been a huge car crash"",""display_text_range"":[17,118"
9084,0,"This conversation was like reading a car crash. How to debate when no consistent frame of reference due to sheer ignorance?"""
9085,0,Better than being in a car crash and having to buy a new one
9086,0,"well, if he stays upright. Man could crash a parked car."
9087,1,"@ashleybamber Mate first two seasons he was class then had that car crash and was never the same. Proper gutted I was haha"",""display_text_range"":[14,122"
9088,0,my brother and his family rely on aca. let's say he's in a car crash and his son needs surgery bu
9089,0,"@austin_walker like you can't pull \""oh, but as a person\"" on a dude who abandons his wife cuz she got into a car crash"",""display_text_range"":[15,117"
9090,0,"less gore than Logan. Worse language. Only real disturbing part is parents fighting in car leading to crash and them dying."""
9091,0,Tell that to your grandparents. That disabled cousin. Your car crash tomorrow.
9092,1,"@bbassham the dude left his wife after she got into a car crash\nam i supposed to have compassion for the compassionless?"",""display_text_range"":[10,120"
9093,0,Just woke up to feed Harrison and my who body hurts. Feel like I've been in a car crash
9094,0,Don't be so cynical about that 270 pound slap hitter's unfortunate car crash in an area full of dru
9095,0,"@brfootball @Squawka Looks like a bit of a car crash"",""display_text_range"":[21,52"
9096,0,"@briangaar Love too be liberal covering this fatal car crash"",""display_text_range"":[11,60"
9097,0,"Lol, I\u2019m not trying to crash my car lol"
9098,0,"My god, the delusion. What could he *possibly* do at this point? Why are they dragging car crash this ou"
9099,0,i watch it like a car crash...it's pure comedy to me..one of em made contact with a russian cosmonaut in space this week—
9100,0,"There are many \""truths\"" here. They strongly believe in theirs- that plane crash wasn't an accident"
9101,0,"@cara_jeffrey @carlygee @lizmulaski Me with Cody Payne on facebook - like a car crash ya can't look away"",""display_text_range"":[36,104"
9102,0,Thanks for caring and I got into a car crash so..... Yeah
9103,0,It would be like suing a car dealer for a drunk driver's crash
9104,0,Good point although a high risk strategy: no Brexit or total car crash Brexit
9105,0,@christine9278 I need to talk w\/ you about Najib Maloof. I just put it together that he was informant in my FBI chapter. Died in car crash?
9106,1,Can't imagine what that would feel like. My best friend died in a car crash 11 years ago
9107,0,"he point is to show bad logic, not compare words to car crash\nIt's the same line of log"
9108,0,He's like a car crash and none of us can look away
9109,0,Hahaha I know it was like dafuq with the car crash? But it was alright. It'd be even better than 
9110,1,Just like this car crash recorded live from within the car :O 
9111,0,this is what a car crash sounds like
9112,1,Or the fact that he left his wife because she wasn't a model anymore after she got into a car crash?
9113,0,I hope all you guys die in a car crash
9114,0, VROOM VROOM! Elmo had so much fun with Mr. @TayeDiggs when they drove in a car crash
9115,0,"@emfbabyy_ It's like watching a car crash I just can't look away"",""display_text_range"":[11,64"
9116,0,"Guys remember when he played with the ouija game and it said \""car crash\"" and was saying \""die \"" and stuff!!!?"
9117,0,Eotb is totally car crash trashy TV!  Love It!
9118,0,Really ?? So I crash a 2grand car or a 50grand car the loss is the same . Lfc would not of le\u2026 h
9119,1,"@foblyricbot Just like this car crash recorded live from within the car :O https:\/\/t.co\/A7h1GRPt6a"",""display_text_range"":[13,98"
9120,1,"Diana - her death, car crash in Paris!"
9121,0, @FoxNews 22% of these people need to die in a car crash.
9122,0,the power... of the free market... to crash rockets and make an unprofitable car com
9123,1,I could see Max as mastermind:  5-year-old boy and his 2-year-old brother crash their mom's car @CNN 
9124,1,Deadass wanted to smack his non driving ass. I just got into a bad car crash &amp; already sho
9125,0,"Probably. Then all the trailers about Michelle's car crash, then it turned out"
9126,0,I don't know if anyone had done specific tests ala the car crash scenario or dancing gorilla
9127,0,Clearly not well as you can see \ud83d\ude02. I shouldn't be addicted to this car crash of a site.
9128,0,"@hildizz24 Ok.  If I get lonely Ill crash my car so I can email you. \ud83d\ude00"",""display_text_range"":[11,70"
9129,0,"@honiara64 The whole thing is a car crash from start to finish Emlyn. The Pulitzer dream dies again..."",""display_text_range"":[11,102"
9130,0,"@hooping_messiah Im more worried bout bruh boutta crash the car \ud83d\ude02\ud83d\ude02"",""display_text_range"":[17,66"
9131,0,Is he on viagra ? Its like a car crash you cant look away lmao \ud83d\ude02
9132,0,"@iamcalledsw thank u girlie!! didn't crash the car thank fuck, thought i was goin to kill someone"",""display_text_range"":[13,97"
9133,0,And then they splash water on your car so you can't see and almost crash 
9134,0,Oh like a car crash and the that person has trouble going inside the car with out being para
9135,1,@ipadjoe2 die in a car crash mate
9136,0,"So What! shes notUnique, Try Buffoon Johnsons car crash interview"
9137,0,"@itvnews @HackneyAbbott @UKLabour Idiot woman is beyond a car crash now........"",""display_text_range"":[34,79"
9138,0,Car crash Abbott strikes again. When will she and labour learn? 
9139,0,Even Derrick could've survived the car crash if only the stupid girl penny wasn't super scary acting 
9140,0,GOT IN A CAR CRASH!! (LIVE FOOTAGE)!!
9141,1,"Yo u ok? I heard the van was in a car crash"""
9142,0,"most people die alone...unless its like a car crash, a mass murder etc...  most times, only 1 person dies"
9143,1,Just like this car crash recorded live from within the car :O 
9144,0,"@jdhorgen did you crash your car?"",""display_text_range"":[10,33"
9145,0,"Sure, you are less likely to die in a martinsville crash than Daytona but he could get a"
9146,0,I was impressed and risked certain death by fiery car crash to get a photo.
9147,0,"@jenenome Ahhhhhhh! I thought you meant car crash!"",""display_text_range"":[10,50"
9148,0,"@jimbehrle @realDonaldTrump It's like watching a car crash."",""display_text_range"":[28,59"
9149,0,"@joerogan Please do. Like watching a car crash."",""display_text_range"":[10,47"
9150,0,"@johncenaAm @ThatWrestleClu Like a car crash. Love it!"",""display_text_range"":[28,54"
9151,0,"@joshtpm Many of Trump's followers are like me - people who follow only because they can't look away from a car crash"",""display_text_range"":[9,117"
9152,0,my friend just sent me a link to NBC news about a boat crash where 1 of her friends was badly injured
9153,1,Looks like a 3-car crash just north of Livorna. Air bags went off. No immediate word on injuries.
9154,0,"Whoops, coming in way too hot and am going to crash into A car. Better get into both lanes so I hit at "
9155,1,"About a year ago my fam got into a deer-crash. fortunately they were fine (barely), but a mechanic had"
9156,0,Now OJ is on parol...Jesus take the wheel &amp; crash this car....
9157,0,"@kaybellle LMFAOOOO don't cause me crash this car"",""display_text_range"":[11,49"
9158,0,"@kaytie_a1210 And don't you dare crash your car on purpose!!"",""display_text_range"":[14,60"
9159,0,"@keef1985_ You're telling me that's not a picture of Richard Hammond after smashing his face his in that car crash?"",""display_text_range"":[11,115"
9160,0,Didn't it also say to kill himself? So was the car crash intentional?
9161,0,"@killthotties do you complain when a fireman puts out a fire and saves a baby from a car crash? let me donmy job"",""display_text_range"":[14,112"
9162,0,"@kiwigirl888 Well I hope it works out better than ours did! Although with a bit of luck our car-crash of a government will collapse soon"",""display_text_range"":[13,136"
9163,0,No don't like it .. what happens if you crash and roll : can you get out as quick as Alonso did when
9164,1,"@lesliMitchell76 Also, @lesliMitchell76 : https:\/\/t.co\/QaELm5nwzW (He wrote this after he lost his 1 yr old son in a car crash)"",""display_text_range"":[17,127"
9165,0,"@liarpoliticians @Holbornlolz @DavidLammy OO OOO OOO I LOVE CAR CRASH INTERVIEWS"",""display_text_range"":[42,80"
9166,0,Take the wheel? Crash the car? How he gonna do that when he prolly dipped out since
9167,0,"@lopcute it's the safety system of the body, blocks pain when it goes above a limit. Gradually comes back. Saw that in a car crash I was in"",""display_text_range"":[9,139"
9168,0,"no, death comes quick. Like in humans the first blow makes the nervous system numb. The minutes silence after a car crash"
9169,0,"@loyaIgrande crash into me with a bumper car"",""display_text_range"":[13,44"
9170,0,Airbags that never go off after a car crash!
9171,1,and miraculous recovery from serious medical conditions. Major car crash 
9172,0,"@maddiecase I'd crash the car. \""Oh yeah Matthew? Who's your uber driver now? Rate me bitch!\"""",""display_text_range"":[12,92"
9173,0,"@marilynstowe You'd have thought that she would have got this right after the last debacle &amp; car crash interview on the same damn subject !"",""display_text_range"":[14,143"
9174,0,Like giving your kid the car for the night and they crash it into the mailbox. Who are they trying 
9175,0,"@matthewamiller it is for sure the \""car crash principle.\""  I should be doing the same thing and can't either."",""display_text_range"":[16,109"
9176,0,Try to buy car insurance after you crash. ACA is not insurance if it allows preexisting co
9177,0,"@mattthhheww Just crash your car into the machine and it'll spit em out"",""display_text_range"":[13,71"
9178,0,"@may_maymm I'm home btw even tho I almost died from a car crash :-)"",""display_text_range"":[11,67"
9179,0,you seen her latest car crash interview?
9180,0,"May go car crash"""
9181,0,"@mmbangor Or what if somebody has more than one car crash?"",""display_text_range"":[10,58"
9182,0,"car crash"""
9183,1,"Exactly.  After I had my accident a few years ago,  everytime I drove by the spot I could hear the car crash."
9184,0, But why Don so dramatic though. Like nigga calm tf down before u crash your car.
9185,0,"@newageamazon It definitely has that car crash appeal. Plus you know something awful will happen to the Singhs"",""display_text_range"":[14,110"
9186,0,The political narcissism and self delusion is what has landed UK in a car crash brexit which will have eve\u2026
9187,0,In Alonso Melbourne 2016 crash... How exactly would he got out of that with Halo ??\nHaving car upside\u2026 
9188,0,"@noeyuhui omg i truly didn't know abt them being perverts BYE i wanted to crash the car tbh"",""display_text_range"":[10,91"
9189,1,"Thanks and Llorente broke his arm in a car crash, can always check nearer start of th"
9190,0,"No thanks, if i wanted to listen to stupid I'd drink 16 beers, crash a car, get concussion and talk to mys"
9191,1,Just like this car crash recorded live from within the car :O 
9192,0,me af. how did you not manage to crash your car?
9193,0,"@okayfineAndy @xryanrussellx Then it's basically just a synonym for \""car crash entertainment puppet master pimp\"""",""display_text_range"":[29,112"
9194,0,"I mean... he's got the cancer, though. He could die in a car crash first. Would that be better?"
9195,0,"guise. death by car crash is ok, but I"
9196,0,"@patkelly40 Could be a car crash. Could be the American Rolling Stones. Who knows!"",""display_text_range"":[12,82"
9197,0,"@pcperini @cdl yes but it's like... you know how it's hard to look away from a car crash while it's happening?"",""display_text_range"":[15,110"
9198,0,BEST CAR CRASH EVER
9199,0,"@racheldale__ Meanwhile I\u2019m singing while I\u2019m driving about my impending death via car crash"",""display_text_range"":[14,92"
9200,0,"@realDonaldTrump @DonaldJTrumpJr Looking forward to Don Jnr's car crash evidence before Senate. Dead meat. Dumb, corrupt, tacky."
9201,0,"@rightwireblog @MichaelPorfirio Died of heart disease, died of stroke, car crash, died of a gunshot."",""display_text_range"":[32,100"
9202,0,@rikokocs @daprcs @XP3cs @flowsicKGO @ToyCSGO Hope all of you dirty throwing cancer patients die in a car crash.
9203,0,"@roachprince I got into a car crash while listening to that song. Im no longer allowed to play exo in the car anymore."",""display_text_range"":[13,118"
9204,1,"@robfreemanYYJ Princess Diana getting in a car crash."",""display_text_range"":[15,53"
9205,0,When I throw it back to the cart it is more of a car crash sound than a boom
9206,0,"@rukiovic You're more likely to die in a car accident than a plane crash. CHILL"",""display_text_range"":[10,79"
9207,0,"@russabercrombie @terracepodcast @gary_cocker I concur, almost caused me to crash my car."",""display_text_range"":[46,89"
9208,1,Just like this car crash recorded live from within the car :O 
9209,0,"@sallykohn @lsarsour She is a car crash and I'm loving how she is going to crash and burn"",""display_text_range"":[21,89"
9210,0,"Expect him to be involved in a fatal car crash, possibly in a tunnel, any day soon"
9211,0,"@seanhannity GOP fear obstruction party.  7 years bitch and moan.  Make them drive and they crash the car.  Fuck them all"",""display_text_range"":[13,121"
9212,0,"@secale33 @tnewtondunn the impending car crash"",""display_text_range"":[23,46"
9213,1,"My bestie, car crash 6 years ago. The car in front stopped at a red light, she stopped the idiot behi"
9214,0,I believe it has to do with a car crash Anderson was involved in and how the city handled it. Not sure though
9215,0,"@shitpostney somethingsomething brother issues something wendigo somethingsomething car crash.......or something"",""display_text_range"":[13,112"
9216,0, the analogy also only works if everytime u drive u crash ur car. (so like me since im physically impaired lol)
9217,0,@skysportsgolf continue to obsess over the McIlroy car crash
9218,0,Substitute the cat vids for road rage\/car crash videos and you got yourself a date. I'll bring the Jack Daniels
9219,0,"He would definitely crash the car, while screaming like a girl, resulting in a heart attack"
9220,0,"ur saying a cop can go from domestic violence, high-speed chase, pick dead family out of a car crash, then come to a scene and be ok"
9221,1,"@teavannah I'm fine just got into a car crash"",""display_text_range"":[11,45"
9222,0,"anyway to stop it, besides waiting for this disaster of a car crash to Happen? "
9223,1,world war 2 to see my dead grandpa or go back in time few years ago when he die in a car crash
9224,0,Watching some actors act is like a car crash though
9225,0,"@thekidmoon it's like car crash. i don't want to see it but i can't look away"",""display_text_range"":[12,77"
9226,0,"@theresa_may Here, go make that fucking calls you get illegal. I don't need some cunt telling me I've been in a car crash, fucking annoying."
9227,0, \@imply Do us all a favor and crash the car tomorrow
9228,0, like when you find $10 in ur pocket but then get a concussion and then get in a car crash two days late
9229,0,"@tylerthecreator TYLER PLEASE TOUR I'D CRASH MY CAR INTO MYSELF TO SEE YOU SCREAM AT ME FOR AN HOUR"",""display_text_range"":[17,99"
9230,0,"@uber your driver just said \""I am not in a good mood, and i just want to crash this car with you in it\""!"
9231,0,"@vickisloane Hi I'm the lady from the car crash on Tuesday"",""display_text_range"":[13,58"
9232,0,"@vottoiselite @detachment_red [walks out of deadly car crash] I feel GREAT everybody!"",""display_text_range"":[30,85"
9233,1,It happened to my neighbor when her son was in a car crash and was brain
9234,1,"@wesbos Wow. I'm always troubled a bit after seeing a car crash. I hope you and your family are alright as well as the other family."",""display_text_range"":[8,132"
9235,1,"@whatsuptucson car crash on prince and first inside turning lane watch out https:\/\/t.co\/DosqefPfxI"",""display_text_range"":[0,74"
9236,0,"If TAI doesn't do a reunion tour for Santi, I swear to god I'm gonna crash my car"
9237,0,"@wkamaubell Slo-mo car crash...."",""display_text_range"":[12,32"
9238,0,"@wolfieraps Most likely to crash his car"",""display_text_range"":[12,40"
9239,0,"@wolfieraps Who Is More Likely To Die From A Car Crash??"",""display_text_range"":[12,56"
9240,0,Yeah it was just a little crash. More damage to everything else than my car. Thanks for being concerned though!! 
9241,0,"Oh I see! You want us both to fucking crash, HUHH??? Stay on the car! HOW ABout I TakE You on A DOUG"
9242,1,After my car crash I've been financially unstable but I always find a way to get money to take you o
9243,0,"@yamigedo It's like a car crash"",""display_text_range"":[10,31"
9244,0,They should make a condom that feels like getting in a car crash
9245,1,A #Danbury man has died of injuries sustained in a five-car crash on I-84 in NY on Monday
9246,1,A #Route3 crash in #Rutherford left a vehicle on the concrete divider Thursday. https:\/\/t.co\/TvZGAMLlT4
9247,1,"A 2-car, injury crash on N Mt Juliet Rd near Old Pleasant Grove Rd has lanes blocked until approx. ... from City"
9248,1,A 40-year-old woman was killed in a three-car crash in Livingston on Wednesday
9249,0,A Bayeux on @DavidLammy's car crash interview with @afneil on @daily_politics 
9250,1,A CAR CRASH ENDS IN MY POND... SARCASTIC AND RUDE NC STATE TROOPER DISAPPOINTS ME
9251,0,"A Christchurch store from selling UK cereal Weetabix, detaining it at car in crash north of Auckland teen followed home by stranger in white"
9252,1,A Princeton woman was injured in a one-car crash on Princeton Road shortly before two Thursday afternoon.
9253,1,"A Williamstown, Mo., woman is injured in a crash in Clark County."
9254,1,A bench in memory of a brother and sister from Salisbury - who were killed in a car crash last year - has been unve
9255,1,A big ass crash happened in front of me on the freeway. Literally 5 feet in front of me. If my new car would've got hit man....
9256,0,"A bird flew into my car whilst driving. I nearly had a car crash, heart attack and stroke all at the same time. Nearly shit me sen #Liberty"
9257,1,A car crash Thursday gave QB Max Duggan and his family whiplash at the start of a recruiting trip to SEC schools
9258,1,"A car crash led to the arrest of a Houston man, according to the Milford Police Department."
9259,0,A car crash topples a Confederate statue and forces a Southern town in #Alabama to confront its past 
9260,1,"A car crash, a missing dog, and the animal rescue volunteers who didn't give up on Daisy Mae - Plano, TX"
9261,1,A driver is battling serious injuries at a local hospital after a crash between a car and a semi-truck.
9262,1,A driver was trapped in his mangled vehicle after a two-car crash this morning
9263,1,A man who got out of prison a few months ago was a hero when he helped rescue victims of a car crash.
9264,1,"A motorcyclist is dead following a crash with a car near the Brick Works, according to loc"
9265,1,A person has died in a crash at #Yass. Police say a car hit a tree. Two others injured. Rescue helicopter on scene. Barton Highway shut.
9266,1,A police officer was injured in a two-car crash in Withers earlier this evening. 
9267,1,A sheriff on the way to the scene of an accident involved in second crash. Read more from @SentinelErin  h
